"","Patient102","Patient105","Patient106","Patient107","Patient108","Patient112","Patient116","Patient125","Patient126","Patient127","Patient130","Patient131","Patient132","Patient133","Patient134","Patient135","Patient137","Patient140","Patient141","Patient142","Patient143","Patient144","Patient145","Patient146","Patient147","Patient148","Patient149","Patient14","Patient150","Patient154","Patient155","Patient156","Patient158","Patient165","Patient166","Patient167","Patient168","Patient169","Patient170","Patient172","Patient173","Patient179","Patient181","Patient183","Patient184","Patient185","Patient188","Patient18","Patient23","Patient36","Patient37","Patient40","Patient47","Patient48","Patient51","Patient67","Patient75","Patient77","Patient78","Patient79","Patient8","Patient96","Patient98","Patient99","Patient9","Patient191","Patient189","Patient200","Patient201","Patient193","Patient196","Patient197","Patient204","Patient205"
"CDK5R1",5.21586699461411,4.91314521986968,5.16574362045588,-9.96578428466209,3.19651164149248,4.64326682580882,5.24979067457689,2.76025794954185,5.11651982727328,4.92813710064108,3.49900253851685,4.01547320733277,3.4572028872773,5.59452473006448,4.41510194981411,4.83267175206985,0.791695325069089,5.22688637145702,4.917643313125,3.20357326212498,-9.96578428466209,4.64858998439278,5.89494952636602,5.80739580209471,4.80541273226739,4.02896203080897,2.81382628608046,5.22003087390669,6.66489509994417,2.16006253426497,4.71413976377103,4.62820478075645,5.95186421642582,4.38137999560298,5.21557793363867,4.10916122287018,3.45939585617099,5.31749462285634,4.877832663512,3.67568138096486,4.05392146468755,6.42378154050825,4.94119884445347,4.92637080528293,4.18391742931798,3.47382146739569,5.56020514734673,4.83747169103152,6.29775954111118,6.09548998736953,3.59732846187837,6.55687726501162,6.25335829705683,5.09958080393701,6.7137170435131,3.95740480967105,3.77046054421513,6.33755730492168,3.29026577722625,6.80850166757625,5.47556517413405,4.24156781485329,6.23460211705287,4.5266946953765,5.11210973863184,4.52486112839435,3.87686239735184,5.82482128410571,3.46425141425388,6.39622215078019,5.933879578512,5.75302995112465,4.76101736986837,5.29398487542967
"SOX11",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.83128321293194,-4.94811511018735,-4.95568947197083,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.53582100152324,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.46614921648821,-9.96578428466209,-9.96578428466209,-5.49754030966447,-9.96578428466209,-5.6023691837322,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.19229258305912,4.55461826121969,-4.16867641694235,-9.96578428466209,-4.87583493373765,-3.99861473125592,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.91320231998937,-9.96578428466209,2.43501450293459,-5.27310221251008,-9.96578428466209,-1.35557446065777,-5.20948416725667,-9.96578428466209,2.91947206232671,-9.96578428466209,-9.96578428466209,-0.436971470484506,-9.96578428466209,-5.48291182114987,-3.46207897972273,-3.79462258978061,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.68373243115575,-9.96578428466209,-5.31301062496462,-9.96578428466209,-4.13219977548688,-2.40812486713903,-9.96578428466209,-5.62260967646368,-9.96578428466209,-9.96578428466209,-3.67617545709156
"TYMS",3.82731549426058,4.65425847183934,6.32382231463111,5.0641315261529,2.86265188676047,5.23044502741315,5.85726418960159,4.54601828787398,5.25935068543452,4.37176605161699,6.03873913859308,4.3442536752014,4.95665057911386,4.75496941122695,4.42905085779626,5.64183126435203,5.08808039081133,6.00336942942838,4.04379182396973,5.46077688203027,-9.96578428466209,5.91676356100557,5.13918631583963,5.73290114269597,5.36727497647754,5.53874896951158,6.25912171774648,5.39364815466521,5.93058566013634,3.8374524143893,5.13093256435807,4.00518061844717,6.60883417764784,6.31625323244262,5.25501519775785,4.00607392230804,5.39391408371656,6.65266858527035,5.93143510101614,4.10415941488162,6.00579244028906,5.28172101806872,5.1891795398684,4.64047233203076,6.07474699973715,5.23990730231828,6.13020732677587,5.94905657290264,5.34425249414156,4.15763542773718,3.64011991772681,6.98556158974908,5.6455777750274,3.71377077111892,5.35077380069939,5.85808075450812,5.95380088374237,6.16362789539357,5.31313315111017,4.12976740675124,4.40072743263173,3.0756527287268,4.84485857338589,5.05435828930363,6.24643941374069,6.11280632416784,4.04252977361167,5.28318374826162,5.56023486410719,4.15954147989782,5.45427938466773,6.30823656296926,6.05698852179987,6.17667527384414
"TCIM",-0.729695297678833,-1.88118371287844,0.160295896603453,-9.96578428466209,-9.96578428466209,-0.24529167372446,1.61974511662788,-1.01205666422278,-0.669128446234205,2.9059144024094,-0.845121211233494,-9.96578428466209,3.92857526594416,0.0183877045854453,2.32866716559447,0.0365889217657843,-0.107056772625244,-1.75222747503599,0.333778247985125,-3.07165345680904,-9.96578428466209,-1.06891526216968,-2.15020530868119,-0.935374592775795,-5.49754030966447,-2.99738094154392,1.22121775834635,-0.499919836912111,2.23353667469116,1.69522255862845,0.329978958688271,0.991268371014391,1.34233430404567,-0.568227074145573,-2.53430232293855,-1.21503559585899,-0.697592245762601,-0.473367168585466,-0.502837912311606,-0.494677743972871,1.51351693113462,-3.21561554776084,0.69526658078035,-9.96578428466209,-9.96578428466209,-2.82348816730591,0.26102643327712,-2.15363834108539,-0.831312673864234,2.64096027907601,2.76424071607958,-2.33849932097726,-0.943555606644748,-1.59356478720398,0.305480224516638,-2.55967791530965,-9.96578428466209,0.56058374556638,2.36519284765756,0.904805942213058,-0.429413678898142,-3.26810439866346,4.21962348443823,2.13078308596363,-0.851111446682069,0.244394292247876,2.29970792207391,-0.0133077154963957,-0.828276482974197,-0.465471640197781,-0.484028047278719,-2.82544870037422,0.662551149755029,-2.464360135791
"C8G",-3.82694635862059,0.921608665616585,-2.06759611162248,-9.96578428466209,-9.96578428466209,1.465394399206,-2.58704248607271,-0.700678525288375,-0.18435720993907,-0.141595350070843,0.924420747919701,-9.96578428466209,-0.251131215175938,-0.442978981337662,-9.96578428466209,-3.33267938896704,-0.449527666743573,-0.211104296584639,-3.03401298613577,-0.97665545993873,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.25317012501219,-9.96578428466209,-2.99738094154392,-0.864235378439159,-3.16701669955796,-2.59596446117681,-9.96578428466209,-9.96578428466209,0.0304298854907571,-1.7825458973314,-0.919109473028782,0.195541862387048,-0.828800727157624,-3.99861473125592,-1.30579053428096,-9.96578428466209,-3.24847036243415,1.2748210250383,-9.96578428466209,-2.17357053497292,-9.96578428466209,-9.96578428466209,-3.55366148788645,-1.92732532375809,-1.15685154160762,-0.384538390659463,-9.96578428466209,-2.44862553929629,-1.6631663174527,-2.46883875595321,-2.07725107709957,-9.96578428466209,-9.96578428466209,2.52189593842306,0.33486812308383,-1.47405262504066,-0.353506986283941,1.13758179780674,0.362908049484247,0.146760808558275,-0.433942906257462,-3.16266706513941,-1.66650717866961,-0.808480213310197,-1.6506851888561,0.523800396208696,0.196759280699021,1.21201285131828,-1.73137739919816,-0.525316506419251,-0.5771054710586
"GCNT4",-1.84238407236089,-2.03259642054101,-3.79051920517863,-9.96578428466209,-9.96578428466209,0.105810903836311,-1.39928178784978,-1.62057958731857,-3.39315265976517,2.33896648686037,-1.9994762492981,-5.17815345449595,-1.67707172871398,-0.148893738185864,1.79114007448966,-5.10414721909965,-0.806525677447989,-2.74737551661456,-1.36408815834166,-2.49073971921341,-9.96578428466209,-9.96578428466209,-1.75941345240794,-4.23268303276513,-3.2287199836365,-0.11985402223181,1.413785484026,-0.914277441244675,-1.92116718250282,0.867748766326186,-0.14761751334577,-2.40390050127884,-4.17623431972039,-4.74072387547026,-5.07807114834472,-0.916103419372608,-0.0817349434158701,-0.621249287616421,-0.686983742706197,1.61596831036556,0.585526531801651,-9.96578428466209,-1.43921071397811,0.451645225439184,-9.96578428466209,-9.96578428466209,-4.70212661009284,-9.96578428466209,-4.26530006772541,-5.11571646571466,-0.403986473420638,-4.63153150140982,-9.96578428466209,-3.07117568009929,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.53213209792728,-1.54784228381909,-2.22306905194048,-1.96177986457984,-4.25427229010077,-1.71486967065061,-1.90851409689934,-2.58201737036256,-2.36408737947648,1.45800495212521,-0.984939212800327,-9.96578428466209,-1.24165704283774,-3.09813101908817,-4.03427005966432,-1.26089849904739,-0.817722298343287
"POLE",5.61802887420629,4.3230173625634,4.57314288481603,0.472304070594666,1.23230152997742,5.5469957123596,5.32401335816859,4.84990735755024,4.5822470598886,5.41355038866,6.09684122691054,6.28952602595292,4.13364976753373,4.67659953290543,4.29720239224124,5.09273356668865,5.10238283192752,5.16379349303833,3.24705516733713,5.64479565240361,-9.96578428466209,3.35446080734384,5.37868649596397,5.38382642225908,4.19573070502266,3.47660862111202,5.64322254141316,5.13470424004954,4.37492426488757,4.54931193983848,4.98158354013231,5.53266432132679,5.82399361234864,4.57228295839009,5.46297314950826,4.36895382890237,4.77152317983878,5.61004950937365,4.7476462588309,4.37444748849741,5.22659676799563,4.73242373005827,4.99543165928594,3.56816914756415,7.72013637353806,5.29867093664977,5.50955973644797,5.90184839190236,5.14343878871829,3.89955990677835,4.21395836138388,4.96348055635973,4.50430743137954,3.65822909569384,4.2725849487532,3.88310002126423,6.07276985330401,4.6520367574156,4.90395764123902,3.61718030020976,2.53745816618973,3.96594942831787,4.76310370312603,5.03946840644447,4.24017375584507,5.90635865387431,4.31834621800225,4.57817597622292,4.97178181926449,4.90472265894817,4.85913791971855,5.28178323141276,4.82739065516618,5.51149542995507
"TRIM72",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.08036944490154,-9.96578428466209,-5.790785919846,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.53050287418214,-9.96578428466209,-2.66503958157457,-4.46963740623672,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.97448210040157,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.75294634095432,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.9315238445515,-9.96578428466209,-4.70212661009284,-9.96578428466209,-9.96578428466209,-2.83437123005733,-9.96578428466209,-9.96578428466209,-4.61107756378011,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.72177368998333,-5.34009013652732,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.34197555414027,-2.4551527164358,-4.70456827707474,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"CD19",-0.386248465598029,-9.96578428466209,-1.93064247438457,-9.96578428466209,-9.96578428466209,0.181691003068861,-2.58704248607271,2.90860165587985,-0.0376744770721531,-4.95568947197083,-1.79379473501008,-2.31725786596211,4.61510608782379,-0.678697721817727,1.81094287113639,-0.660507609396057,3.34843743291496,-4.31309173290902,-9.96578428466209,-0.879543427643181,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.27394720539067,3.07078661062188,-0.455587542075803,-2.91571359378502,0.353514381754351,-9.96578428466209,-1.51434395674406,0.736910068087873,-1.02200090156167,-1.95212834339621,0.508450918849367,1.12175907558036,-5.75294634095432,-1.23844128562451,0.439257428931418,-1.77970690941932,0.41585776451254,-0.0266204089226762,2.8818354884187,-9.96578428466209,0.369014472829043,1.00200952007425,-3.31556151216384,-3.68961509350679,-5.11571646571466,3.18749183239982,-3.07060855864047,-4.61107756378011,-1.81523172946654,0.371016681223088,-9.96578428466209,4.73556722673332,-1.22361804579667,-0.797484437151213,-2.22306905194048,-3.27530263195452,-1.27856621191159,0.965623753095198,-2.015012730346,-5.12442122921921,0.384459179215818,-2.09434178103234,-3.40538914063692,-9.96578428466209,0.118826698295193,-4.08582968946738,-2.46515292809049,-1.16800519494637,-4.25194618269382
"ACOT4",-0.906261040675555,-3.19516191271961,-1.69048076359706,-9.96578428466209,-9.96578428466209,-3.09262410710112,-0.876878462175356,-0.347551392816653,-2.98190941313127,-0.998283853381458,-1.00236347921031,0.339639532087605,0.111057256193824,-1.84573896531962,0.716550671763815,-2.44631863733175,-5.73035131578933,-2.52636770483642,-5.30943130786302,-1.01053519638113,-9.96578428466209,-9.96578428466209,0.414315020939704,-4.23268303276513,1.46970777929692,-0.199934792648135,0.802341995702418,-0.370811701898056,2.05098665043174,-0.808584869127019,-1.25268989969374,-2.40390050127884,-0.262224541169102,-0.286207675255171,0.917511506368265,1.45673675065031,-0.113409874883063,-2.82268053218937,-1.97313936611516,-1.99345615205875,1.5927788185985,-9.96578428466209,-0.762606627213105,-9.96578428466209,-0.430656837228088,-2.82348816730591,-0.528641932017867,-0.199056809471323,-0.121817911434056,-1.07611819015329,-0.676607332009607,-2.07668156284711,-1.94078359032531,-0.403370898014603,-9.96578428466209,-1.0416739021285,-1.37408403300627,-0.902363938207791,-0.797484437151213,-1.00453076569397,0.235449090761373,-2.68778222924366,-1.71486967065061,1.77098047244207,-2.84332510637657,-0.462653838331163,-1.35984259763033,-0.695951857256104,-0.0296655862343777,-0.590821440179778,1.25929847685446,-0.0566026535347005,-0.776459823270139,-0.068731835230076
"ZBED2",-9.96578428466209,-9.96578428466209,-2.80053559614596,-9.96578428466209,-9.96578428466209,-3.09262410710112,-3.79792274894141,1.0935103167472,-1.40456548592037,-3.97824988147944,-1.05883140737152,-9.96578428466209,-0.1710536807743,-2.57925164157788,-1.01371586795848,-5.10414721909965,-0.521576423504232,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.08400952038569,-5.49754030966447,-5.27394720539067,-1.86161152048107,-3.16701669955796,-2.11303191304497,-3.84906617613778,-2.94541538634623,-5.16615649737199,-4.17623431972039,-2.76994702278409,-9.96578428466209,-1.74406256161843,-9.96578428466209,-2.50279522614628,-2.81661190908414,-3.24847036243415,-4.91053772793577,-9.96578428466209,0.295013743505984,-9.96578428466209,-9.96578428466209,-4.13017837062471,-3.72102685189953,-4.3012691171462,-5.23782017088779,-2.5730528045404,-0.617805884703325,-2.65860436593315,-3.04981340778718,-4.3750295982454,0.0493674458285511,-5.50133326112275,-0.0767457973288487,-2.22025282426673,-2.09338455540714,-0.696965205789445,-4.2614016687933,-9.96578428466209,-0.0660256100038934,-2.1300041008657,-5.12442122921921,-3.03770972419838,-0.567860887161499,-2.27624771763939,-9.96578428466209,-1.46348098607599,-5.62260967646368,-9.96578428466209,-2.83896282628945,-5.22471709765414
"CD163",6.95442247146502,-0.077629907732814,7.07711700723421,-9.96578428466209,3.16029545456743,4.3129413458906,5.12735539707294,6.47108450057679,6.12431136886715,3.90280960549483,7.7190018218976,7.09873047990693,6.60336877308332,4.58708622637634,4.85179271804624,4.78645699447226,7.34688272609745,3.36888778260648,1.72009416810319,6.4364084541864,9.40572697551678,4.82952119876134,6.7197152170485,4.91366068121589,3.14673313087341,4.93946643480084,9.12476163724611,5.61830580076378,5.50488791134907,5.68524859724642,5.43577930343755,6.32413892266297,6.15721447781661,5.76854564114417,3.71481361502873,7.60253411194306,4.5867609015666,6.0031493233911,4.62445784878738,6.28582303910087,6.55890215751527,-3.21561554776084,5.86735780304175,3.32285928974344,5.11931669240976,5.48280316502742,4.3539702480193,3.11725257982207,5.50761804035295,2.84480213138199,5.33792881087736,3.30394690011994,4.35188840610662,2.52570762832445,5.15885876176489,2.54056356938513,5.5383117690065,5.6936873337435,6.8995904160784,8.56838500001006,4.12648552952208,2.78422822539245,4.4885110478136,6.54959928716541,3.79600306640044,6.54361396776635,5.23739215116845,6.84111556817347,2.99941506422989,6.61247886795099,5.96273397387185,4.02767834910326,5.60356614128692,6.97415987447789
"RPLP2",10.534923002847,11.5436051446219,9.67759647895146,13.0816686133026,10.7546176688383,11.1143177870156,10.1093100702282,10.5508232464058,9.62314082621455,10.4190228749465,11.0921812434477,9.9284965120208,11.7549693696408,10.3783066120293,11.2578409153657,10.7316261119124,11.5490338616952,10.5636821959154,10.7420248573758,10.1957778175097,-9.96578428466209,10.1887352402155,9.84309180619898,10.6054282471765,11.258895231532,10.8532447395473,11.1326836994052,10.0707105190945,10.6279183220634,10.3474968412619,11.3216607570382,11.2593379138635,11.7535187180766,10.3582717595398,10.9891244714242,9.74027727654604,10.7046586214419,12.4935720465941,11.0144584331208,11.4948937640504,10.0310714373295,10.8848661262963,10.5848708393265,10.6445561303643,11.0974886920546,11.28158372781,11.8859021330236,10.834184086437,11.1725403874841,11.0536585702119,10.8950680312917,12.2916369478108,11.0833531186788,12.1613984739422,10.9325042830606,11.7751681294644,12.1752380903364,10.4752258609845,10.6661947793564,10.8308011149235,10.8691138350144,9.22461149111778,9.60581442810952,10.520744564761,12.6409958234897,10.0495460376805,10.8863739085397,11.0465436692782,11.534429489781,11.1404052764752,10.8258858907455,11.9478353262018,10.4031074763239,10.620814901323
"JUN",3.44412009939817,0.921608665616585,3.17062975178204,-9.96578428466209,1.63550744431973,3.9852197631809,2.5571548660423,4.1467219780869,3.51059991376338,3.92373887413742,3.92010793174914,2.24062391301376,4.51274869881216,2.09893785361455,2.50920562327207,2.54950713667722,4.16687713730221,2.30928449240134,3.94969934519295,2.79166297285834,-9.96578428466209,0.61930996861009,2.59850216790817,2.8694161312745,2.91168895515653,1.25469132815909,3.71605980264295,2.51509924301297,2.90010030229141,2.32667718891121,2.27254585759618,2.67005903952142,4.41712087645877,2.13936962422678,2.4500462634646,2.71074863595094,2.04457693591472,1.89538478105812,4.17776935633998,3.3496574003309,2.83677082171294,3.69287226455023,2.87899600328515,0.813980861133204,4.44578496403447,2.90522351533309,3.05765681847069,2.79949334121225,2.95953733929819,2.99846151072522,4.65802043467033,0.191502167108901,2.62958487250884,0.29633474854476,4.37596892894474,0.47722199278915,2.82882554564173,4.48456821707712,4.45981470410341,4.53842584869577,2.95402133140431,1.74072914854414,4.83612186425314,3.67113527176766,1.88003008235139,2.92327700198784,3.70980910655314,2.84623029970098,3.19578931557597,2.14757044128,3.78438433031609,3.43388274287392,2.15998913904464,4.05354315095956
"GRB2",7.28751027435291,5.06889420257999,6.70344831780243,4.70925371494213,4.1104645618824,6.4317658452969,6.26092935994459,6.87357642272235,6.40326941259089,5.47763330170429,7.07567419165712,6.63323101499033,6.52890076776938,6.42194596204077,6.53375823471797,6.61933515333746,7.45906038269891,6.47654007157889,6.2733606093768,6.49964086022081,-9.96578428466209,6.35738421936375,6.81547156052017,6.12527952295121,5.87093778106793,6.59172345202431,7.95810052497655,6.92247921100078,6.54504919932514,6.19070803935806,6.50185108233062,6.49577990999047,6.50596972466829,7.60470026173947,6.14325309788007,6.76286256620423,6.81209507267323,6.47884096547642,5.85339688181594,6.6664339255859,6.32096658136325,4.71348925800174,6.72947956416754,5.64185433061821,7.48556707674959,6.34668729619225,5.84010576219926,6.00764740904518,6.02638068339233,5.26803971164463,6.52730088198123,5.54174159606533,6.14155826160573,5.03459463905177,6.82898064927804,3.74251169990824,7.1094036946933,6.54978626548217,7.12575607385575,7.30567995609302,6.00530436758847,4.64576518472786,6.52731250597049,7.02081457019291,6.22845202221465,6.72222738070688,5.89700162287457,6.84884989295664,6.36630279465819,6.16433842793812,6.9751670748606,6.79911256953395,5.50738126643841,6.81373130355016
"SPINK6",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.192164585977141,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.50319398005558,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.55537812314077,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.48570889938237,-9.96578428466209,-9.96578428466209,-3.35675328621483,-5.16615649737199,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.51657213693887,-2.04175093807516,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.489668537976672,-0.867929912350935,-9.96578428466209,0.78840589235573,-9.96578428466209,-9.96578428466209,-2.18078500298363,-9.96578428466209,-9.96578428466209,-1.6567621563603,0.650571665292448,-9.96578428466209,-1.88775480129491,-3.79462258978061,-2.69500371059562,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.34197555414027,7.1999737558407,-9.96578428466209,-9.96578428466209,-1.58865022596688,-4.08582968946738,-9.96578428466209,-1.36018724046741,-9.96578428466209
"AMBN",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.790785919846,-4.94811511018735,-4.95568947197083,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.71814607740333,-9.96578428466209,-9.96578428466209,-3.73772028023589,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.93533602984464,-9.96578428466209,-9.96578428466209,-5.49754030966447,-1.1577285736398,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.16615649737199,-9.96578428466209,-3.44212675113588,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.12337418783991,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.27310221251008,-9.96578428466209,-9.96578428466209,-4.23642457503229,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.51553805524749,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.49408545707133,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.21580388114424,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.265755900236
"SLC25A20",3.42869148413862,1.37708186049432,3.09643726603208,-9.96578428466209,-9.96578428466209,3.64332455604054,2.84503609778879,3.30461535481382,3.09427936617204,3.18881408631555,1.47473204840792,-9.96578428466209,2.91268008691124,2.71914083244968,2.83672880592541,-0.0446296425699222,3.04599192022459,1.34501025062816,3.04599597839837,-2.39813721006525,-9.96578428466209,2.45188065795461,1.9522737527865,3.26364786014973,2.03602845409666,1.94562307275299,3.22075358255035,2.74142828915317,3.8149280353747,3.00464124346143,2.05500302879986,2.88980821665922,3.00707753375099,3.10908935048188,2.34024386831488,2.67385476226614,2.39345011193246,2.43880561295557,1.69719517707564,2.7289258006776,2.78708199686366,1.81572375496924,2.99888982587631,1.68807692191346,5.94194889599384,2.93198688478536,2.65236892452675,2.70364756259635,2.91144933807687,1.71645616491071,1.8345589909536,3.13332158771498,2.76706720283591,1.54940902974756,-9.96578428466209,1.95572504535552,3.91900674036889,3.1094594227912,2.9212955288053,3.9177625127314,0.13823738371773,2.09330714627709,2.89529041697557,3.34224193141334,1.92276828601048,2.26539077642331,2.2534238246848,3.02236419492054,3.39168953160083,2.68926313740684,1.92693063992482,2.8846060152113,2.10520916219505,2.34994055309645
"MAF",4.88831985584342,1.95180813013417,3.73638069422553,-9.96578428466209,1.27808602990782,4.84343372841732,3.94351528938341,5.34443721295169,4.97679929269918,4.10743946104085,4.50625556180019,2.83493480090725,3.99516874047132,3.75057269383071,3.84785430229713,2.77925793332079,5.35400476214894,3.91070305449445,1.57519211352606,3.18872074864702,-9.96578428466209,3.03865456270101,3.81932661265178,4.74841797579612,3.60078963527642,3.29132328108241,5.1218621026411,4.55473765503166,3.65467367512878,4.60983170688075,4.81661895241915,4.3548067948477,3.57673777390006,3.0595557308387,2.34837014863878,4.99858883481137,3.59051196350958,3.68485804932442,3.27767367779846,5.01392236747613,4.48841374955595,-0.419794076968363,4.38136944041645,4.55018718241358,5.76825029024543,4.31201317316586,3.08654034499843,1.25556995241887,3.15393175029689,3.43713359153217,4.21598025008865,-0.578124479731322,1.64830838467525,3.75469795947768,5.08510443006131,1.622084444489,5.18738652074379,3.83272497780613,4.40219793560415,5.54719156643003,3.55627385453108,4.92743036643753,4.44464153376256,4.02866241558,3.37138951883125,4.34278267265517,5.39492947187861,3.90126777860295,3.45606276056129,4.70084467737481,3.33530943984096,3.38221157652014,3.94778397779575,4.89776884835783
"KCTD12",1.80628789514934,0.879810890557779,0.69277114502559,0.9841994169246,-9.96578428466209,2.0950263107208,1.43033320296474,1.57047912632364,1.6795233873821,1.74073003606688,1.86455562101661,-0.705440204916337,2.24752819776452,0.698392084989694,0.887932745063994,0.385620654920626,3.42709717274178,-0.0551563895670453,-1.27684378616016,0.606413080327768,-9.96578428466209,0.469665567031807,1.72033128366122,3.98320089030744,0.879491689629482,0.255295810784732,3.10073630459364,1.99025481400296,0.597874033723925,2.10760706980641,0.902181704362413,1.42548249391444,3.94389498003919,1.50608911811271,1.26527113043199,1.84975626680801,1.13529941145753,1.75246722239734,1.04178563539849,2.55562197798188,2.01154810674873,-1.05615220360588,1.75893197292957,0.344811166229492,2.81552978157058,2.06384861044977,0.9187968084684,0.28589675769754,-0.433383049335311,0.562271872383906,2.51116250346498,1.00540143277253,2.70659517298335,0.0555402356647663,1.8091966766401,0.339822102690959,3.15551347557152,1.76438844687668,2.68806979481163,3.276360377839,1.23483623320457,-0.110586936294586,1.2937992479182,1.47889461491713,1.60618931093242,0.838726309102856,2.45774236051744,2.18836892897252,5.16669295407108,1.86683129678679,-0.20198708397731,1.58623288783368,1.55716020385521,1.75415166292249
"RPP25",1.9165809413738,0.836765926535941,0.85314186215561,-9.96578428466209,-9.96578428466209,1.40335639583844,1.45541495450293,0.236799083418848,-0.903188924870957,-0.29895300736444,1.59856099666186,-9.96578428466209,1.57254918226238,2.03206195209956,0.824402733650813,1.35371636300855,1.04962696731935,0.703222186293033,0.0259284780185392,-9.96578428466209,-9.96578428466209,0.69833144972484,1.88268671280255,2.98329211194088,1.67462052300248,1.72484305355443,0.349281797741149,0.891134073121017,-0.067148246911413,-0.167946206731026,0.470734724688508,-1.04600394206149,0.927486449966427,0.561007123118624,2.38832881553445,2.58920602936944,1.88541913881207,0.722539907774999,-1.05826955967409,1.22379796550995,1.54574610094965,-9.96578428466209,0.55785215442543,-0.769341333239064,0.988456443519815,1.95323205126013,0.0161368664245793,0.503910834809806,-0.162415045090624,0.834183478711171,0.16367564504067,1.48252075896101,-1.39504592240009,2.09490337646876,-9.96578428466209,-0.921617284246605,1.49210045078244,-0.546810125266352,1.37048896560043,0.329323604730027,1.67689672396836,2.93728647171246,0.146760808558275,-0.631595699617434,-2.84332510637657,2.49290851269122,-0.0210485788897169,1.85762601023949,0.369585537889867,1.50267052238578,2.76003956567526,2.74946561832397,0.611053991900648,2.4687544064352
